,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
541,5.62339992523,0.521800088882,0.779874213836,0.817118536021,entropy,,sqrt,7,300,"{'max_features': 'sqrt', 'n_estimators': 300, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 7}",201,0.755980861244,0.819890842935,0.784172661871,0.810303030303,0.821686746988,0.812348668281,0.778588807786,0.821256038647,0.758620689655,0.82179409994,0.426294955922,0.0371181957836,0.0236482805909,0.00481390211819
542,9.43139996529,0.831399965286,0.78229317852,0.817120645663,entropy,,sqrt,7,500,"{'max_features': 'sqrt', 'n_estimators': 500, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 7}",188,0.753588516746,0.816252274106,0.78896882494,0.811515151515,0.828915662651,0.819007263923,0.778588807786,0.81884057971,0.761083743842,0.819987959061,0.401926142341,0.0298369964112,0.0265163257649,0.00306315593819
543,18.5693999767,1.77020001411,0.781325592646,0.816390467152,entropy,,sqrt,7,1000,"{'max_features': 'sqrt', 'n_estimators': 1000, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 7}",192,0.751196172249,0.813826561552,0.79376498801,0.815151515152,0.824096385542,0.812348668281,0.773722627737,0.815821256039,0.76354679803,0.824804334738,0.916981639694,0.085707394919,0.0256058080546,0.00437177129195
544,1.72899999619,0.176600027084,0.767779390421,0.802600860751,entropy,,sqrt,9,100,"{'max_features': 'sqrt', 'n_estimators': 100, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 9}",314,0.734449760766,0.801697998787,0.779376498801,0.799393939394,0.8,0.798426150121,0.776155717762,0.800120772947,0.748768472906,0.813365442505,0.0881544206833,0.0112000039647,0.023348558826,0.00548734487716
545,5.40039992332,0.550400066376,0.770682148041,0.803207339369,entropy,,sqrt,9,300,"{'max_features': 'sqrt', 'n_estimators': 300, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 9}",277,0.736842105263,0.801697998787,0.784172661871,0.79696969697,0.81686746988,0.801452784504,0.773722627737,0.807367149758,0.741379310345,0.808549066827,0.312325219197,0.0327328336521,0.0294458359639,0.00424506370231
546,8.92059998512,0.855400037766,0.768263183358,0.802844590087,entropy,,sqrt,9,500,"{'max_features': 'sqrt', 'n_estimators': 500, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 9}",307,0.741626794258,0.801091570649,0.78896882494,0.800606060606,0.8,0.798426150121,0.768856447689,0.803743961353,0.741379310345,0.810355207706,0.273967570366,0.0229660699969,0.02396300504,0.00411885782263
547,17.7631999493,1.83520002365,0.770198355104,0.803452394165,entropy,,sqrt,9,1000,"{'max_features': 'sqrt', 'n_estimators': 1000, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 9}",283,0.746411483254,0.801697998787,0.786570743405,0.801212121212,0.804819277108,0.800847457627,0.773722627737,0.80615942029,0.738916256158,0.807344972908,0.921744333156,0.0741064708011,0.0245729496416,0.00273359031758
548,1.6728000164,0.169600057602,0.759554910498,0.792201022003,entropy,,sqrt,11,100,"{'max_features': 'sqrt', 'n_estimators': 100, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 11}",435,0.734449760766,0.794420861128,0.767386091127,0.789090909091,0.795180722892,0.783898305085,0.766423357664,0.792270531401,0.733990147783,0.801324503311,0.0741765862183,0.00628004881123,0.0230738543241,0.00577543659007
549,5.14560003281,0.545800018311,0.762457668118,0.789658122092,entropy,,sqrt,11,300,"{'max_features': 'sqrt', 'n_estimators': 300, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 11}",387,0.734449760766,0.787143723469,0.776978417266,0.786666666667,0.792771084337,0.785714285714,0.768856447689,0.788043478261,0.738916256158,0.800722456352,0.256292483825,0.0387731360573,0.0224200979699,0.00558303535153
550,8.37339997292,0.830000066757,0.760522496372,0.791718714665,entropy,,sqrt,11,500,"{'max_features': 'sqrt', 'n_estimators': 500, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 11}",416,0.734449760766,0.791388720437,0.767386091127,0.785454545455,0.797590361446,0.791767554479,0.766423357664,0.792270531401,0.73645320197,0.797712221553,0.342013796928,0.0520653102085,0.0233143482606,0.00388787149853
551,16.7284000397,1.7498000145,0.764392839865,0.792439857747,entropy,,sqrt,11,1000,"{'max_features': 'sqrt', 'n_estimators': 1000, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 11}",364,0.739234449761,0.791388720437,0.774580335731,0.788484848485,0.8,0.784503631961,0.771289537713,0.796497584541,0.73645320197,0.801324503311,0.616153376432,0.092514655932,0.0237966029976,0.00591832309306
552,5.70460000038,0.185800027847,0.872762457668,0.982945990268,entropy,,log2,1,100,"{'max_features': 'log2', 'n_estimators': 100, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1}",20,0.849282296651,0.981807155852,0.877697841727,0.984848484848,0.889156626506,0.982445520581,0.880778588808,0.981884057971,0.866995073892,0.983744732089,0.377922072099,0.0172209253462,0.0137723225786,0.00117750482491
553,16.5407999992,0.50140004158,0.875181422351,0.982945041857,entropy,,log2,1,300,"{'max_features': 'log2', 'n_estimators': 300, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1}",2,0.851674641148,0.981807155852,0.875299760192,0.984848484848,0.896385542169,0.981234866828,0.880778588808,0.982487922705,0.871921182266,0.984346779049,0.571035419301,0.0184889599663,0.0145029073504,0.00141537298867
554,27.5122000694,0.852600002289,0.874213836478,0.983187172607,entropy,,log2,1,500,"{'max_features': 'log2', 'n_estimators': 500, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1}",11,0.849282296651,0.981807155852,0.872901678657,0.984848484848,0.896385542169,0.982445520581,0.878345498783,0.982487922705,0.874384236453,0.984346779049,1.23909019698,0.041107596059,0.015104450318,0.001187273335
555,57.4585999966,2.16739997864,0.874697629415,0.983187172607,entropy,,log2,1,1000,"{'max_features': 'log2', 'n_estimators': 1000, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1}",7,0.849282296651,0.981807155852,0.875299760192,0.984848484848,0.896385542169,0.982445520581,0.883211678832,0.982487922705,0.869458128079,0.984346779049,2.88376760928,0.0992363839607,0.0156506075354,0.001187273335
556,1.17179999352,0.162400007248,0.773101112724,0.798611441896,entropy,,log2,3,100,"{'max_features': 'log2', 'n_estimators': 100, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3}",253,0.763157894737,0.796240145543,0.791366906475,0.793939393939,0.802409638554,0.799031476998,0.773722627737,0.79770531401,0.733990147783,0.806140878989,0.0196101884637,0.00801499521659,0.0236706428747,0.00412652392862
557,3.39140000343,0.481199979782,0.774552491534,0.808411301163,entropy,,log2,3,300,"{'max_features': 'log2', 'n_estimators': 300, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3}",239,0.765550239234,0.814432989691,0.78896882494,0.808484848485,0.797590361446,0.792372881356,0.773722627737,0.811594202899,0.746305418719,0.815171583384,0.0441388670851,0.023911490994,0.0179369986239,0.00835858039383
558,5.7009999752,0.772800064087,0.77503628447,0.808888672023,entropy,,log2,3,500,"{'max_features': 'log2', 'n_estimators': 500, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3}",234,0.763157894737,0.811400848999,0.791366906475,0.799393939394,0.804819277108,0.797215496368,0.773722627737,0.82306763285,0.741379310345,0.813365442505,0.0979040704421,0.0107591610505,0.02198348354,0.00952689261842
559,11.9455999851,1.73839998245,0.77648766328,0.808408145205,entropy,,log2,3,1000,"{'max_features': 'log2', 'n_estimators': 1000, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3}",223,0.755980861244,0.810794420861,0.79376498801,0.80303030303,0.809638554217,0.799636803874,0.771289537713,0.814009661836,0.751231527094,0.814569536424,0.309678376421,0.1115771227,0.0222839251768,0.00601484259183
560,1.15720000267,0.183999919891,0.757619738752,0.778551423328,entropy,,log2,5,100,"{'max_features': 'log2', 'n_estimators': 100, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5}",471,0.724880382775,0.778047301395,0.776978417266,0.780606060606,0.802409638554,0.781476997579,0.756690997567,0.782608695652,0.726600985222,0.770018061409,0.0181702827644,0.00766812590458,0.0297372204425,0.00452359110267
561,3.57139997482,0.55560002327,0.772617319787,0.795957914235,entropy,,log2,5,300,"{'max_features': 'log2', 'n_estimators': 300, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5}",254,0.753588516746,0.794420861128,0.79376498801,0.794545454545,0.812048192771,0.797215496368,0.759124087591,0.796497584541,0.743842364532,0.797110174594,0.0813254980899,0.0323270512024,0.0259701410851,0.00122947431231
562,5.87419991493,0.865799999237,0.768746976294,0.787009346821,entropy,,log2,5,500,"{'max_features': 'log2', 'n_estimators': 500, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5}",297,0.748803827751,0.787143723469,0.78896882494,0.789090909091,0.804819277108,0.786319612591,0.759124087591,0.782004830918,0.741379310345,0.790487658037,0.0527462106568,0.0441243781356,0.0242838644934,0.00289725802156
563,11.7205999851,1.83420004845,0.766328011611,0.786515936948,entropy,,log2,5,1000,"{'max_features': 'log2', 'n_estimators': 1000, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5}",335,0.748803827751,0.785930867192,0.779376498801,0.777575757576,0.802409638554,0.785108958838,0.766423357664,0.792874396135,0.733990147783,0.791089704997,0.255853599986,0.0814872401953,0.0237327193442,0.00535906817706
564,1.17459998131,0.186199998856,0.749395258829,0.766559530955,entropy,,log2,7,100,"{'max_features': 'log2', 'n_estimators': 100, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 7}",635,0.710526315789,0.75864160097,0.769784172662,0.757575757576,0.773493975904,0.773002421308,0.754257907543,0.776570048309,0.738916256158,0.76700782661,0.0351261015501,0.00570610285923,0.0230706801701,0.00755412552398
565,3.5478000164,0.561600017548,0.756652152879,0.774780402662,entropy,,log2,7,300,"{'max_features': 'log2', 'n_estimators': 300, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 7}",491,0.748803827751,0.770770163736,0.764988009592,0.764242424242,0.785542168675,0.768765133172,0.754257907543,0.795289855072,0.729064039409,0.774834437086,0.091359393672,0.0323332757116,0.018565643879,0.0108069887605
566,5.73179998398,0.866999959946,0.761006289308,0.775389272837,entropy,,log2,7,500,"{'max_features': 'log2', 'n_estimators': 500, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 7}",410,0.739234449761,0.77986658581,0.772182254197,0.762424242424,0.787951807229,0.774213075061,0.759124087591,0.778985507246,0.746305418719,0.781456953642,0.0884859511127,0.0551506038589,0.0176063484982,0.00691767935873
567,11.5088000298,1.83320002556,0.758103531688,0.780221120107,entropy,,log2,7,1000,"{'max_features': 'log2', 'n_estimators': 1000, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 7}",467,0.739234449761,0.783505154639,0.776978417266,0.770303030303,0.790361445783,0.773002421308,0.751824817518,0.780797101449,0.731527093596,0.793497892836,0.159921695929,0.0602242773954,0.0223464782628,0.00822030959418
